7,1226,US,USA,United States,185077,meter-gauge-185077rlOnTZ,80,204.100.249.193,33.95,yellow,-117.4,Celsius,24,1458444060832
0,1137,ES,ESP,Spain,185078,sensor-pad-1850789TcD8A,67,62.36.208.154,40.4,yellow,-3.68,Celsius,32,1458444060832
5,872,US,USA,United States,185079,device-mac-185079JxtMSut,75,216.170.214.1,38.0,green,-97.0,Celsius,32,1458444060832
9,1154,KR,KOR,Republic of Korea,185080,sensor-pad-185080iWYf6a,69,211.170.213.1,37.57,yellow,126.98,Celsius,19,1458444060832
1,1155,US,USA,United States,185081,meter-gauge-18508178lrfg,62,12.119.77.42,38.0,yellow,-97.0,Celsius,31,1458444060832
9,1498,US,USA,United States,185082,sensor-pad-18508266CI3m,33,216.193.220.133,38.0,red,-97.0,Celsius,15,1458444060832
0,977,BG,BGR,Bulgaria,185083,meter-gauge-185083VToRfdJsmI,49,82.147.129.225,42.7,green,23.33,Celsius,26,1458444060832
1,1226,CD,COD,Congo,185084,sensor-pad-185084bExcnJ2PrW,78,217.171.80.75,0.0,yellow,25.0,Celsius,29,1458444060832
7,1443,CZ,CZE,Czech Republic,185085,device-mac-185085h1e7CxrP,41,193.165.75.150,49.01,red,14.76,Celsius,13,1458444060832
6,1521,US,USA,United States,185086,sensor-pad-185086GYsEgl4,91,205.152.161.70,38.0,red,-97.0,Celsius,20,1458444060832
7,1491,US,USA,United States,185087,meter-gauge-185087lQW0ri6,98,68.87.204.57,38.0,red,-97.0,Celsius,13,1458444060832
3,950,DK,DNK,Denmark,185088,sensor-pad-185088ysDNv,58,217.116.240.114,55.68,green,12.57,Celsius,14,1458444060832
4,1500,CN,CHN,China,185089,meter-gauge-1850891824I,60,220.194.62.1,35.0,red,105.0,Celsius,32,1458444060832
9,995,GB,GBR,United Kingdom,185090,sensor-pad-185090YKh9kEa1Zk,76,80.194.34.1,51.5,green,-0.13,Celsius,11,1458444060832
6,1119,SE,SWE,Sweden,185091,device-mac-185091Xla6PM,98,85.194.35.1,59.33,yellow,18.07,Celsius,29,1458444060832
0,1207,CN,CHN,China,185092,sensor-pad-185092HehoV8gQ5,79,159.226.254.161,39.93,yellow,116.39,Celsius,16,1458444060832
8,1452,MC,MCO,Monaco,185093,meter-gauge-185093rRZ5rRMZkY,74,80.94.98.6,43.73,red,7.4,Celsius,11,1458444060832
0,1146,HU,HUN,Hungary,185094,sensor-pad-185094Ide9oga,38,84.1.79.166,47.49,yellow,19.05,Celsius,32,1458444060832
4,1262,US,USA,United States,185095,therm-stick-185095nnOlNGzGw,42,144.232.200.186,38.0,yellow,-97.0,Celsius,32,1458444060832
7,927,BG,BGR,Bulgaria,185096,sensor-pad-185096NOZnbNwLS0,67,178.75.201.1,42.7,green,23.33,Celsius,13,1458444060832
2,1525,RU,RUS,Russia,185097,device-mac-185097q4LcnVLvs,83,94.251.81.241,55.04,red,82.93,Celsius,10,1458444060832
4,1122,TW,TWN,Taiwan,185098,sensor-pad-185098GpGDK,89,203.75.206.1,23.5,yellow,121.0,Celsius,14,1458444060832
