6,880,US,USA,United States,106058,sensor-pad-106058s9Gf25PDQg,83,24.164.119.129,38.0,green,-97.0,Celsius,20,1458444058455
0,843,US,USA,United States,106059,device-mac-106059xmrR7v5ph,99,12.36.117.1,38.0,green,-97.0,Celsius,33,1458444058455
8,1417,IE,IRL,Ireland,106060,sensor-pad-106060Ky5je,53,87.36.132.1,53.35,red,-6.26,Celsius,18,1458444058455
0,1166,AU,AUS,Australia,106061,meter-gauge-106061P7sHS,34,61.88.139.190,-27.0,yellow,133.0,Celsius,26,1458444058455
2,1265,US,USA,United States,106062,sensor-pad-106062dkgwWqm8nv,66,67.59.134.133,39.62,yellow,-75.7,Celsius,19,1458444058455
2,1293,KR,KOR,Republic of Korea,106063,meter-gauge-106063HWnwWq,66,221.151.242.49,37.57,yellow,126.98,Celsius,22,1458444058455
5,1511,CA,CAN,Canada,106064,sensor-pad-106064oKADH,66,206.47.187.233,43.64,red,-79.39,Celsius,26,1458444058455
5,1066,CN,CHN,China,106065,device-mac-106065g2BzEzGC,40,61.234.88.193,39.93,yellow,116.39,Celsius,32,1458444058455
5,951,DE,DEU,Germany,106066,sensor-pad-106066Ex8oxerINt,66,212.227.202.38,51.0,green,9.0,Celsius,19,1458444058455
0,1527,AU,AUS,Australia,106067,meter-gauge-106067iJJTA,61,202.142.40.21,-27.0,red,133.0,Celsius,30,1458444058455
0,1328,US,USA,United States,106068,sensor-pad-1060680yTYb5lhoZ,90,208.35.188.127,34.2,yellow,-118.82,Celsius,17,1458444058455
5,1116,US,USA,United States,106069,meter-gauge-1060695epXNnn,65,24.29.151.202,38.0,yellow,-97.0,Celsius,13,1458444058455
4,1110,IN,IND,India,106070,sensor-pad-106070W9WkSyi6,55,203.200.27.185,20.0,yellow,77.0,Celsius,17,1458444058455
5,1534,KR,KOR,Republic of Korea,106071,device-mac-106071uTsrkO3W,94,124.48.63.1,37.57,red,126.98,Celsius,30,1458444058455
9,942,US,USA,United States,106072,sensor-pad-10607215WNmqRh,97,129.8.0.18,36.75,green,-119.64,Celsius,10,1458444058455
3,1483,MY,MYS,Malaysia,106073,meter-gauge-106073YZ6Ey3APx4,61,219.93.178.35,2.5,red,112.5,Celsius,28,1458444058455
6,821,US,USA,United States,106074,sensor-pad-106074iPQZ507M,67,65.23.160.21,46.11,green,-98.16,Celsius,16,1458444058455
6,1391,US,USA,United States,106075,therm-stick-1060754XBSsnrj0,90,63.250.128.14,33.92,yellow,-118.4,Celsius,25,1458444058455
0,1450,US,USA,United States,106076,sensor-pad-10607643o2lgCm,31,71.185.200.1,38.0,red,-97.0,Celsius,14,1458444058455
6,995,US,USA,United States,106077,device-mac-106077mYAyEL7Yc,37,216.185.229.1,38.92,green,-94.7,Celsius,28,1458444058455
1,902,US,USA,United States,106078,sensor-pad-106078FA7pSz0,93,69.62.231.180,38.76,green,-121.16,Celsius,34,1458444058455
6,1102,CH,CHE,Switzerland,106079,meter-gauge-106079mWbwml8,64,195.216.65.6,47.0,yellow,8.0,Celsius,13,1458444058455
7,1180,JP,JPN,Japan,106080,sensor-pad-106080gfXqXzJpU,70,219.167.229.226,35.69,yellow,139.75,Celsius,21,1458444058455
3,1212,US,USA,United States,106081,meter-gauge-106081yeNrQK,95,66.254.218.141,38.0,yellow,-97.0,Celsius,33,1458444058455
1,1049,FR,FRA,France,106082,sensor-pad-106082DU2EdqRAP,82,83.197.126.1,43.58,yellow,7.02,Celsius,25,1458444058455
3,819,US,USA,United States,106083,device-mac-106083tsWOi9zSb,52,128.197.135.1,42.35,green,-71.1,Celsius,14,1458444058455
3,870,RU,RUS,Russia,106084,sensor-pad-106084KuTmC,86,87.226.133.58,55.75,green,37.62,Celsius,25,1458444058455
0,1277,MY,MYS,Malaysia,106085,therm-stick-106085KC8MzZc,59,61.6.51.14,3.08,yellow,101.53,Celsius,13,1458444058455
4,1331,DE,DEU,Germany,106086,sensor-pad-106086D7fFxD9,45,212.63.151.204,48.15,yellow,11.58,Celsius,10,1458444058455
8,1347,RU,RUS,Russia,106087,meter-gauge-106087AVi833H6oT,79,62.231.160.109,55.75,yellow,37.62,Celsius,12,1458444058455
0,854,US,USA,United States,106088,sensor-pad-106088zfNjGfEXJ,43,205.209.74.1,43.4,green,-70.75,Celsius,22,1458444058455
4,875,RU,RUS,Russia,106089,device-mac-106089TFD3n,80,90.155.128.14,55.75,green,37.62,Celsius,20,1458444058455
4,821,US,USA,United States,106090,sensor-pad-106090nX430bZjD,77,12.119.189.58,38.0,green,-97.0,Celsius,22,1458444058455
1,805,CN,CHN,China,106091,meter-gauge-1060912iGl9G8cGD,88,222.221.1.1,25.04,green,102.72,Celsius,17,1458444058455
6,1219,DE,DEU,Germany,106092,sensor-pad-106092hXdfs,69,139.4.80.110,51.0,yellow,9.0,Celsius,22,1458444058455
2,1589,US,USA,United States,106093,meter-gauge-1060937CtPrMKG9,25,69.4.66.110,39.07,red,-84.53,Celsius,19,1458444058455
8,1174,US,USA,United States,106094,sensor-pad-1060943bLELlSKy,67,65.102.117.1,47.52,yellow,-122.54,Celsius,13,1458444058455
4,1131,AU,AUS,Australia,106095,device-mac-106095OqyOaagpNV,65,203.34.16.141,-31.95,yellow,115.81,Celsius,34,1458444058455
0,1535,JP,JPN,Japan,106096,sensor-pad-106096z6n2GFrf9,44,125.102.129.1,33.61,red,130.42,Celsius,15,1458444058455
7,1092,DE,DEU,Germany,106097,meter-gauge-106097r9AkM7Lm53,35,212.211.255.74,51.0,yellow,9.0,Celsius,21,1458444058455
6,1319,CN,CHN,China,106098,sensor-pad-106098xaUIQgY,43,61.155.71.114,32.06,yellow,118.78,Celsius,15,1458444058455
1,843,US,USA,United States,106099,meter-gauge-106099SosMDC0,33,209.50.107.118,38.63,green,-90.27,Celsius,30,1458444058455
