0,1395,US,USA,United States,158737,meter-gauge-158737bR8CwstGYW,71,207.210.143.106,42.38,yellow,-71.13,Celsius,29,1458444060060
8,889,CA,CAN,Canada,158738,sensor-pad-158738D8JJL7o,89,204.174.219.150,43.64,green,-79.39,Celsius,25,1458444060060
9,816,MY,MYS,Malaysia,158739,device-mac-158739h8EhzGV,47,219.93.177.210,2.5,green,112.5,Celsius,28,1458444060060
6,1197,US,USA,United States,158740,sensor-pad-158740Ato2lMR5wg,49,151.203.190.1,42.16,yellow,-73.33,Celsius,10,1458444060060
8,1001,ES,ESP,Spain,158741,meter-gauge-158741kQBYsMFip,90,81.203.176.1,39.4,yellow,-0.42,Celsius,30,1458444060060
3,1127,US,USA,United States,158742,sensor-pad-158742m5PZ8sTt,89,71.203.174.1,30.49,yellow,-81.67,Celsius,18,1458444060060
4,822,TH,THA,Thailand,158743,meter-gauge-158743BUjqU,82,61.91.210.206,13.75,green,100.47,Celsius,16,1458444060060
7,1598,JP,JPN,Japan,158744,sensor-pad-158744kIyJHK8l,30,164.46.109.222,35.69,red,139.69,Celsius,33,1458444060061
2,1354,US,USA,United States,158745,device-mac-158745KDOvUhlCCj,85,71.96.245.1,38.0,yellow,-97.0,Celsius,33,1458444060061
0,1005,ZA,ZAF,South Africa,158746,sensor-pad-158746lJ1Vq73Mvz,29,196.30.1.39,-29.0,yellow,24.0,Celsius,30,1458444060061
9,897,KR,KOR,Republic of Korea,158747,meter-gauge-158747dKqjW4,51,221.156.147.13,37.57,green,126.98,Celsius,24,1458444060061
6,934,HK,HKG,Hong Kong,158748,sensor-pad-1587482c81ZTY,75,202.64.66.97,22.25,green,114.17,Celsius,27,1458444060061
0,831,DK,DNK,Denmark,158749,meter-gauge-158749xbco5w,48,195.41.33.15,55.68,green,12.57,Celsius,23,1458444060061
0,1142,MN,MNG,Mongolia,158750,sensor-pad-158750sIleC9YDmH,82,202.131.252.33,46.0,yellow,105.0,Celsius,18,1458444060061
0,873,SE,SWE,Sweden,158751,device-mac-158751llIL3,63,85.227.24.1,59.33,green,18.07,Celsius,26,1458444060061
2,910,US,USA,United States,158752,sensor-pad-158752kqVhy,76,192.6.26.33,37.38,green,-122.18,Celsius,16,1458444060061
7,1351,US,USA,United States,158753,meter-gauge-158753h2cRUi,47,63.249.83.209,37.04,yellow,-122.1,Celsius,29,1458444060061
2,934,US,USA,United States,158754,sensor-pad-1587543lHVew8,43,68.108.168.1,36.03,green,-115.21,Celsius,25,1458444060061
1,1354,US,USA,United States,158755,therm-stick-158755Qm4aUL,99,198.108.194.1,42.27,yellow,-83.71,Celsius,30,1458444060061
1,972,US,USA,United States,158756,sensor-pad-158756Ahl4DL978,73,66.84.218.201,43.06,green,-88.1,Celsius,28,1458444060061
2,1031,DE,DEU,Germany,158757,device-mac-158757CUYHu,59,212.79.164.250,51.0,yellow,9.0,Celsius,16,1458444060061
8,1252,US,USA,United States,158758,sensor-pad-158758XEoKgdZQ,89,72.248.92.129,38.0,yellow,-97.0,Celsius,12,1458444060061
2,1457,US,USA,United States,158759,meter-gauge-158759geRqX,49,65.120.91.1,38.0,red,-97.0,Celsius,18,1458444060061
3,1120,US,USA,United States,158760,sensor-pad-158760V8opgna,95,75.120.93.1,30.63,yellow,-88.28,Celsius,21,1458444060061
7,898,RU,RUS,Russia,158761,meter-gauge-158761ncgcTIm3,67,87.249.12.103,55.75,green,37.62,Celsius,11,1458444060061
3,1153,GB,GBR,United Kingdom,158762,sensor-pad-1587624jGka8,71,62.30.244.58,51.5,yellow,-0.13,Celsius,30,1458444060061
1,1150,US,USA,United States,158763,device-mac-158763U17Zx,43,207.8.183.156,38.0,yellow,-97.0,Celsius,26,1458444060061
8,870,US,USA,United States,158764,sensor-pad-1587643o6krQ,75,68.1.239.1,38.0,green,-97.0,Celsius,30,1458444060061
3,1497,US,USA,"",158765,therm-stick-158765zVuAu7t,88,213.248.69.229,47.0,red,8.0,Celsius,14,1458444060061
7,1462,US,USA,United States,158766,sensor-pad-1587664VstmVOb9,42,209.200.171.117,42.36,red,-71.08,Celsius,28,1458444060061
6,1583,BY,BLR,Belarus,158767,meter-gauge-1587672aVQtwgD4B,65,93.84.122.145,53.0,red,28.0,Celsius,25,1458444060061
9,1540,US,USA,United States,158768,sensor-pad-158768Sr29Be,54,64.79.33.194,45.65,red,-111.18,Celsius,19,1458444060061
4,816,JP,JPN,Japan,158769,device-mac-158769kukgVnkN,64,218.45.0.136,35.69,green,139.69,Celsius,16,1458444060061
8,1551,US,USA,United States,158770,sensor-pad-1587707ADwhnJ05,78,216.147.192.54,38.89,red,-77.07,Celsius,34,1458444060061
8,914,CL,CHL,Chile,158771,meter-gauge-158771KUp9n2QBa,33,190.13.187.1,-39.8,green,-73.23,Celsius,32,1458444060061
0,1386,SV,SLV,El Salvador,158772,sensor-pad-158772YmVum0GnI,50,200.13.189.1,13.83,yellow,-88.92,Celsius,16,1458444060061
3,1122,US,USA,United States,158773,meter-gauge-158773eF0fW2,73,64.128.245.49,28.49,yellow,-81.33,Celsius,11,1458444060061
1,1183,GB,GBR,United Kingdom,158774,sensor-pad-158774j6abi,42,89.21.0.130,51.5,yellow,-0.13,Celsius,29,1458444060061
5,943,PL,POL,Poland,158775,device-mac-158775CFyoVdKE,86,148.81.255.217,52.23,green,21.02,Celsius,30,1458444060061
5,1444,US,USA,United States,158776,sensor-pad-158776motdbt7,35,72.25.87.1,38.0,red,-97.0,Celsius,25,1458444060061
3,1124,US,USA,United States,158777,meter-gauge-158777k0ItG0,67,38.104.240.93,41.2,yellow,-73.24,Celsius,18,1458444060061
5,1216,PH,PHL,Philippines,158778,sensor-pad-158778g6jHFmM,32,121.96.0.245,14.85,yellow,120.36,Celsius,33,1458444060061
6,955,US,USA,United States,158779,meter-gauge-1587798T7FVFTr,34,206.78.43.164,36.73,green,-119.79,Celsius,21,1458444060061
0,1574,TZ,TZA,Tanzania,158780,sensor-pad-158780jYhOWXs,96,41.204.151.138,-6.0,red,35.0,Celsius,16,1458444060061
7,922,IN,IND,India,158781,device-mac-158781RicV1dlQB,96,59.162.232.1,20.0,green,77.0,Celsius,26,1458444060061
9,1478,US,USA,United States,158782,sensor-pad-158782vZ1rE4gYP,66,138.210.145.113,36.17,red,-115.12,Celsius,32,1458444060061
5,1470,GB,GBR,United Kingdom,158783,meter-gauge-158783Cls7M,57,83.170.70.130,51.66,red,-0.4,Celsius,30,1458444060061
2,1104,CN,CHN,China,158784,sensor-pad-158784s1KH1,83,61.188.15.5,30.67,yellow,104.07,Celsius,11,1458444060061
9,1562,KR,KOR,Republic of Korea,158785,therm-stick-158785W3Opn,45,211.174.186.1,37.57,red,126.98,Celsius,16,1458444060061
1,1316,US,USA,United States,158786,sensor-pad-158786rl5vsLy,27,4.69.151.5,38.0,yellow,-97.0,Celsius,33,1458444060061
2,801,US,USA,United States,158787,device-mac-158787XTRlsrq,38,68.13.10.45,38.0,green,-97.0,Celsius,33,1458444060061
5,1465,US,USA,United States,158788,sensor-pad-158788R4avT,97,216.217.1.162,38.0,red,-97.0,Celsius,34,1458444060061
5,869,CN,CHN,China,158789,meter-gauge-158789WyWRc0xzBC,26,222.68.252.81,31.05,green,121.4,Celsius,11,1458444060061
3,827,US,USA,United States,158790,sensor-pad-158790e9Rj0,57,66.116.118.193,36.08,green,-115.21,Celsius,33,1458444060061
0,1143,NL,NLD,Netherlands,158791,meter-gauge-158791DKDTqAcEro,75,217.170.21.24,52.37,yellow,4.9,Celsius,32,1458444060061
1,966,KR,KOR,Republic of Korea,158792,sensor-pad-158792PzJ4H2,27,220.127.181.169,37.57,green,126.98,Celsius,16,1458444060062
6,1524,US,USA,United States,158793,device-mac-158793nkiiKy,34,65.110.93.62,33.72,red,-112.09,Celsius,25,1458444060062
8,973,IN,IND,India,158794,sensor-pad-158794QsPsCyA9,52,202.56.223.25,28.6,green,77.2,Celsius,21,1458444060062
4,1308,US,USA,United States,158795,therm-stick-1587951gqp4Wp,30,71.67.229.1,38.0,yellow,-97.0,Celsius,16,1458444060062
6,1300,ES,ESP,Spain,158796,sensor-pad-158796qTHarE,37,80.33.166.199,40.4,yellow,-3.68,Celsius,17,1458444060062
3,817,KR,KOR,Republic of Korea,158797,meter-gauge-1587975azGlKg,25,218.155.194.146,37.57,green,126.98,Celsius,33,1458444060062
0,1548,GB,GBR,United Kingdom,158798,sensor-pad-158798vVpAI7OHJ5,56,80.75.64.130,51.5,red,-0.13,Celsius,21,1458444060062
4,1090,DK,DNK,Denmark,158799,device-mac-158799fLS5S6E,73,80.198.7.1,55.68,yellow,12.57,Celsius,18,1458444060062
8,1404,US,USA,United States,158800,sensor-pad-1588003Ac5VHvU,55,216.92.98.81,40.42,red,-79.98,Celsius,19,1458444060062
0,1370,US,USA,United States,158801,meter-gauge-158801kLoYHMLSS,75,130.81.23.155,38.0,yellow,-97.0,Celsius,33,1458444060062
8,1344,US,USA,United States,158802,sensor-pad-158802Ss1G232Wy0,45,208.79.180.1,38.0,yellow,-97.0,Celsius,30,1458444060062
5,842,US,USA,United States,158803,meter-gauge-158803QAEZBLFZc,62,66.241.215.187,39.62,green,-75.7,Celsius,11,1458444060062
5,1342,RU,RUS,Russia,158804,sensor-pad-158804vXabLgo,39,95.167.93.146,55.75,yellow,37.62,Celsius,33,1458444060062
2,1442,CN,CHN,China,158805,device-mac-158805PCdRhR,76,211.98.46.106,39.93,red,116.39,Celsius,26,1458444060062
2,1540,HK,HKG,Hong Kong,158806,sensor-pad-15880600AUUc,71,203.84.211.52,22.25,red,114.17,Celsius,20,1458444060062
3,1077,US,USA,United States,158807,meter-gauge-158807KGer0rNmKk,52,63.66.208.227,38.86,yellow,-77.26,Celsius,27,1458444060062
8,1115,US,USA,United States,158808,sensor-pad-158808XfakpB7N9,97,165.91.95.1,30.65,yellow,-96.34,Celsius,23,1458444060062
2,1478,US,USA,United States,158809,meter-gauge-158809Ni8rsSJC,31,130.91.88.1,39.96,red,-75.2,Celsius,27,1458444060062
9,1371,US,USA,United States,158810,sensor-pad-15881070zKhL,81,70.91.76.1,39.11,yellow,-77.1,Celsius,23,1458444060062
8,957,TW,TWN,Taiwan,158811,device-mac-158811JuziT,30,211.22.33.217,23.5,green,121.0,Celsius,17,1458444060062
4,1324,IS,ISL,Iceland,158812,sensor-pad-158812Swn9WmVg9,41,83.173.14.221,65.0,yellow,-18.0,Celsius,12,1458444060062
8,1179,MY,MYS,Malaysia,158813,meter-gauge-158813GfrRlPeewR,88,192.228.248.1,3.08,yellow,101.53,Celsius,32,1458444060062
3,1218,CZ,CZE,Czech Republic,158814,sensor-pad-15881478ULrZ,38,147.228.239.1,49.75,yellow,13.37,Celsius,19,1458444060062
2,943,US,USA,United States,158815,therm-stick-1588150gOb5cDzH,25,64.212.107.74,38.0,green,-97.0,Celsius,17,1458444060062
4,1007,CN,CHN,China,158816,sensor-pad-158816Dv3Vq3em,86,202.103.26.1,30.58,yellow,114.27,Celsius,11,1458444060062
2,1566,CA,CAN,Canada,158817,device-mac-158817cwW19qtIEP,43,199.212.134.74,43.44,red,-80.26,Celsius,17,1458444060062
9,1563,FR,FRA,France,158818,sensor-pad-158818Zg7ohkRBLx,97,212.103.28.1,48.86,red,2.35,Celsius,20,1458444060062
1,814,GB,GBR,United Kingdom,158819,meter-gauge-158819TdmRBctF1o,35,86.54.162.221,51.5,green,-0.13,Celsius,10,1458444060062
7,1419,US,USA,United States,158820,sensor-pad-158820RWDgeTUB,42,74.240.148.1,29.97,red,-90.06,Celsius,10,1458444060062
9,1577,NO,NOR,Norway,158821,meter-gauge-158821xHCvbFon,46,129.240.159.1,59.92,red,10.75,Celsius,27,1458444060062
1,978,US,USA,United States,158822,sensor-pad-15882215H8wQ,61,38.20.63.213,38.0,green,-97.0,Celsius,18,1458444060062
8,1134,IT,ITA,Italy,158823,device-mac-158823IgXVFJR,74,84.240.150.1,42.78,yellow,12.55,Celsius,19,1458444060062
4,1128,DE,DEU,Germany,158824,sensor-pad-158824qOiQ16,75,79.99.232.49,51.0,yellow,9.0,Celsius,31,1458444060062
1,802,JP,JPN,Japan,158825,therm-stick-1588256DBwSWvFZe,97,219.124.100.129,35.69,green,139.69,Celsius,25,1458444060062
8,1346,US,USA,United States,158826,sensor-pad-158826thO2VB,70,64.105.178.74,41.13,yellow,-81.86,Celsius,28,1458444060062
1,977,KR,KOR,Republic of Korea,158827,meter-gauge-158827dNRRA,65,121.129.138.130,37.57,green,126.98,Celsius,15,1458444060062
1,1231,JP,JPN,Japan,158828,sensor-pad-158828AKa8yM1qO,99,221.252.101.1,35.69,yellow,139.75,Celsius,21,1458444060062
4,920,DE,DEU,Germany,158829,device-mac-158829BUmjAW2,61,80.244.213.178,51.0,green,9.0,Celsius,25,1458444060063
9,1259,US,USA,United States,158830,sensor-pad-158830QcnIy,75,149.6.176.53,38.0,yellow,-97.0,Celsius,13,1458444060063
5,1008,US,USA,United States,158831,meter-gauge-158831vrs0U,52,209.47.169.10,38.0,yellow,-97.0,Celsius,31,1458444060063
7,1599,US,USA,United States,158832,sensor-pad-158832h58cB8v,35,24.29.157.185,38.0,red,-97.0,Celsius,34,1458444060063
4,848,PL,POL,Poland,158833,meter-gauge-158833ROYMdW8D,67,213.17.221.29,52.23,green,21.02,Celsius,22,1458444060063
1,875,US,USA,United States,158834,sensor-pad-158834i2j4W,50,69.133.218.1,38.0,green,-97.0,Celsius,21,1458444060063
3,1015,US,USA,United States,158835,device-mac-158835L53FCA,40,209.8.22.1,38.98,yellow,-77.38,Celsius,16,1458444060063
8,1314,JP,JPN,Japan,158836,sensor-pad-1588368DOL1zI,76,202.211.65.144,35.69,yellow,139.69,Celsius,34,1458444060063
7,801,SI,SVN,Slovenia,158837,meter-gauge-15883702jALaZ9xL,85,164.8.13.1,46.55,green,15.65,Celsius,10,1458444060063
5,806,BR,BRA,Brazil,158838,sensor-pad-1588386qhTqP,70,200.209.205.246,-23.55,green,-46.64,Celsius,25,1458444060063
1,1427,US,USA,United States,158839,meter-gauge-1588390hSINvX,89,64.75.178.193,21.32,red,-157.84,Celsius,23,1458444060063
5,1324,US,USA,United States,158840,sensor-pad-158840wI06AWFq2q,83,154.54.24.9,38.0,yellow,-97.0,Celsius,28,1458444060063
5,1136,DE,DEU,Germany,158841,device-mac-158841fjVppa1x,32,213.83.42.66,51.0,yellow,9.0,Celsius,22,1458444060063
2,1031,PR,PRI,Puerto Rico,158842,sensor-pad-158842CCg02ry,46,136.145.155.1,18.25,yellow,-66.5,Celsius,30,1458444060063
0,1103,US,USA,United States,158843,meter-gauge-158843XLqx6uDW4,87,146.145.157.1,40.09,yellow,-75.39,Celsius,26,1458444060063
6,1453,JP,JPN,Japan,158844,sensor-pad-158844jjpfL,92,58.157.63.1,35.69,red,139.75,Celsius,13,1458444060063
0,1262,US,USA,United States,158845,therm-stick-158845ACP5cvwXT,97,64.251.0.71,25.78,yellow,-80.14,Celsius,10,1458444060063
0,1510,KR,KOR,Republic of Korea,158846,sensor-pad-158846x87rkKyR,29,218.157.95.1,37.57,red,126.98,Celsius,32,1458444060063
6,999,FI,FIN,Finland,158847,device-mac-158847HLZ93Q,62,213.157.94.1,60.17,green,24.94,Celsius,33,1458444060063
5,898,ID,IDN,Indonesia,158848,sensor-pad-158848exggVzwX,52,66.96.250.65,-6.17,green,106.83,Celsius,32,1458444060063
4,1054,US,USA,United States,158849,meter-gauge-158849OmyOquaiah,89,161.58.39.30,39.62,yellow,-104.87,Celsius,23,1458444060063
4,830,CZ,CZE,Czech Republic,158850,sensor-pad-158850qFTfIyNBV,95,78.108.176.65,50.08,green,14.42,Celsius,19,1458444060063
5,1249,AU,AUS,Australia,158851,meter-gauge-158851H4x0skeL4H,29,202.79.169.58,-34.93,yellow,138.6,Celsius,21,1458444060063
0,1481,US,USA,"",158852,sensor-pad-158852y0AXnlV0,76,213.155.133.47,47.0,red,8.0,Celsius,28,1458444060063
