9,1076,US,USA,United States,53085,device-mac-5308550qB7x7,74,63.65.155.54,38.0,yellow,-97.0,Celsius,18,1458444057068
7,858,LT,LTU,Republic of Lithuania,53086,sensor-pad-53086AfmKfEUHg,66,91.187.161.1,56.0,green,24.0,Celsius,13,1458444057068
4,1055,CN,CHN,China,53087,meter-gauge-53087QFd7Fq,75,61.187.155.1,28.18,yellow,113.11,Celsius,24,1458444057068
8,1519,KR,KOR,Republic of Korea,53088,sensor-pad-53088ffgcb,58,211.187.185.1,37.57,red,126.98,Celsius,11,1458444057068
2,1439,DE,DEU,Germany,53089,meter-gauge-53089g7niyIb,27,81.169.184.176,52.52,red,13.4,Celsius,17,1458444057068
2,824,US,USA,United States,53090,sensor-pad-53090OGZbfthm0f,99,208.35.184.173,34.2,green,-118.82,Celsius,11,1458444057068
8,1096,US,USA,United States,53091,device-mac-53091lZGhDKGhg,49,68.199.80.1,40.75,yellow,-73.68,Celsius,29,1458444057068
4,1466,RU,RUS,Russia,53092,sensor-pad-53092y6acNCd,37,31.13.34.65,55.75,red,37.62,Celsius,25,1458444057068
8,1103,US,USA,United States,53093,meter-gauge-53093oJ2aWufWA4,48,198.104.202.57,39.62,yellow,-104.87,Celsius,13,1458444057068
7,1118,KR,KOR,Republic of Korea,53094,sensor-pad-53094Bi9hLCC,25,61.80.226.1,37.57,yellow,126.98,Celsius,32,1458444057068
4,981,CN,CHN,China,53095,therm-stick-53095E7VKbj6Tv,96,202.112.36.186,39.93,green,116.39,Celsius,22,1458444057068
5,1142,US,USA,United States,53096,sensor-pad-53096H8oXAw6bwG,56,65.211.3.1,38.0,yellow,-97.0,Celsius,14,1458444057068
3,1149,BE,BEL,Belgium,53097,device-mac-53097Mvyg6Isf,78,213.251.71.34,50.97,yellow,4.23,Celsius,11,1458444057068
7,906,US,USA,United States,53098,sensor-pad-53098caJEsy,73,216.168.167.196,40.74,green,-74.0,Celsius,29,1458444057068
1,869,UA,UKR,Ukraine,53099,meter-gauge-530990AdMxsDlx,76,217.117.71.237,50.45,green,30.52,Celsius,28,1458444057068
1,1533,US,USA,United States,53100,sensor-pad-53100trzWv,90,67.17.105.242,38.0,red,-97.0,Celsius,19,1458444057068
2,1019,CN,CHN,China,53101,meter-gauge-53101Dspg6UDUYc,74,218.92.181.1,32.06,yellow,118.78,Celsius,28,1458444057068
2,1126,PL,POL,Poland,53102,sensor-pad-53102tQ0N8,69,195.35.80.117,52.23,yellow,21.02,Celsius,24,1458444057068
5,1519,LV,LVA,Latvia,53103,device-mac-531038HKZ6pOU,61,193.138.189.9,57.0,red,25.0,Celsius,11,1458444057068
4,882,US,USA,United States,53104,sensor-pad-53104sRAh1Pno,44,69.27.196.38,38.88,green,-92.4,Celsius,22,1458444057068
9,1040,JP,JPN,Japan,53105,therm-stick-53105Dt1HyQ3,96,125.102.252.53,35.69,yellow,139.75,Celsius,26,1458444057068
4,1149,US,USA,United States,53106,sensor-pad-53106494npNw,34,207.250.76.210,39.9,yellow,-86.18,Celsius,13,1458444057068
6,1589,JP,JPN,Japan,53107,meter-gauge-53107CUIQFAp,66,60.104.73.1,35.69,red,139.69,Celsius,23,1458444057068
2,1325,KR,KOR,Republic of Korea,53108,sensor-pad-53108JJNiKz3bKC,65,210.104.103.1,37.57,yellow,126.98,Celsius,22,1458444057068
5,1282,CA,CAN,Canada,53109,device-mac-53109JHA9vdSdL,80,69.10.138.187,49.89,yellow,-119.49,Celsius,28,1458444057068
4,979,FI,FIN,Finland,53110,sensor-pad-531104vSpwB,86,84.34.65.37,60.17,green,24.94,Celsius,26,1458444057068
1,1161,RU,RUS,Russia,53111,meter-gauge-5311129imwk,87,87.241.226.1,47.23,yellow,39.72,Celsius,13,1458444057068
4,910,CL,CHL,Chile,53112,sensor-pad-53112rmR73,63,190.196.125.17,-33.45,green,-70.67,Celsius,13,1458444057068
2,1184,ES,ESP,Spain,53113,meter-gauge-53113aX56RI9,36,217.116.28.1,40.4,yellow,-3.68,Celsius,18,1458444057068
0,1267,KR,KOR,Republic of Korea,53114,sensor-pad-531141TjTIz8,34,222.116.29.1,37.57,yellow,126.98,Celsius,24,1458444057068
2,1347,RU,RUS,Russia,53115,device-mac-53115Cr23lkYv,89,82.116.1.1,61.25,yellow,73.42,Celsius,32,1458444057068
3,1230,UA,UKR,Ukraine,53116,sensor-pad-53116LymWhx,90,85.223.225.226,50.45,yellow,30.52,Celsius,11,1458444057068
0,1087,ID,IDN,Indonesia,53117,meter-gauge-53117LD4dM,31,202.162.38.9,-7.78,yellow,110.36,Celsius,14,1458444057069
5,933,GB,GBR,United Kingdom,53118,sensor-pad-53118j6GNvROq8I,94,82.9.72.1,51.5,green,-0.13,Celsius,26,1458444057069
9,1409,MY,MYS,Malaysia,53119,meter-gauge-53119M5yxTJbgHE,30,202.9.96.1,3.08,red,101.65,Celsius,13,1458444057069
2,1367,GB,GBR,United Kingdom,53120,sensor-pad-53120cFgdz,73,213.152.245.182,51.51,yellow,-0.09,Celsius,17,1458444057069
6,1435,CN,CHN,China,53121,device-mac-53121Nb9GD5fPu,61,218.4.16.50,32.06,red,118.78,Celsius,32,1458444057069
7,1303,JP,JPN,Japan,53122,sensor-pad-53122fF9GTX7FG,98,219.21.23.1,35.69,yellow,139.69,Celsius,14,1458444057069
3,1353,FR,FRA,France,53123,meter-gauge-531233cTvl6aTne,73,86.70.233.62,48.86,yellow,2.35,Celsius,24,1458444057069
1,1301,GB,GBR,United Kingdom,53124,sensor-pad-53124esvMz,55,84.233.213.222,51.5,yellow,-0.13,Celsius,28,1458444057069
0,1014,FM,FSM,Federated States of Micronesia,53125,therm-stick-53125Rr6ZFZ4UvS,76,119.252.112.21,6.92,yellow,158.25,Celsius,26,1458444057069
2,800,DE,DEU,Germany,53126,sensor-pad-53126MIeU49L,39,195.227.236.41,51.0,green,9.0,Celsius,32,1458444057069
8,1170,US,USA,United States,53127,device-mac-53127seMSYIEz8,52,4.53.134.5,37.79,yellow,-122.4,Celsius,31,1458444057069
6,1217,KR,KOR,Republic of Korea,53128,sensor-pad-53128jrKz54tRsO,68,210.106.130.118,37.57,yellow,126.98,Celsius,11,1458444057069
2,1113,US,USA,United States,53129,meter-gauge-53129vJ7AQe,87,67.139.198.46,47.6,yellow,-122.33,Celsius,34,1458444057069
7,961,RU,RUS,Russia,53130,sensor-pad-53130OKtQENnolu,36,213.170.93.1,55.75,green,37.62,Celsius,11,1458444057069
4,1128,GB,GBR,United Kingdom,53131,meter-gauge-53131ey2aB9TVrD,36,83.170.67.1,51.5,yellow,-0.13,Celsius,24,1458444057069
2,1296,US,USA,United States,53132,sensor-pad-53132cLlJKSVJeI,60,68.170.64.1,34.11,yellow,-118.37,Celsius,32,1458444057069
5,1107,KR,KOR,Republic of Korea,53133,device-mac-53133ovoti2fyO,91,211.250.195.17,37.57,yellow,126.98,Celsius,27,1458444057069
1,964,GB,GBR,United Kingdom,53134,sensor-pad-53134fEGZRJLJ,80,195.194.38.57,51.5,green,-0.13,Celsius,21,1458444057069
2,1410,UA,UKR,Ukraine,53135,therm-stick-53135Kgyrcj,93,213.130.29.18,50.45,red,30.52,Celsius,12,1458444057069
0,1427,FR,FRA,France,53136,sensor-pad-53136D98C2Y,57,81.51.214.1,46.8,red,4.81,Celsius,27,1458444057069
2,1055,BR,BRA,Brazil,53137,meter-gauge-53137yzUHhk,36,200.244.167.142,-23.55,yellow,-46.64,Celsius,25,1458444057069
0,1096,JP,JPN,Japan,53138,sensor-pad-53138vTK52iJ,31,59.128.113.170,35.69,yellow,139.69,Celsius,28,1458444057069
8,1118,US,USA,United States,53139,device-mac-531398NbVDm2gS1,71,66.51.211.1,38.0,yellow,-97.0,Celsius,24,1458444057069
8,1219,US,USA,United States,53140,sensor-pad-53140Nz9LS,42,206.51.239.1,28.0,yellow,-82.52,Celsius,25,1458444057069
0,1289,US,USA,United States,53141,meter-gauge-531416f8ptNRb,37,4.69.147.132,38.0,yellow,-97.0,Celsius,21,1458444057069
7,1219,CN,CHN,China,53142,sensor-pad-53142zThm6t68y,76,220.182.18.1,29.65,yellow,91.1,Celsius,23,1458444057069
8,825,NL,NLD,Netherlands,53143,meter-gauge-53143lEvtJRiLu,52,195.182.13.1,52.37,green,4.9,Celsius,19,1458444057069
2,1140,JP,JPN,Japan,53144,sensor-pad-53144QqMVlb4DqR,97,221.240.5.165,35.69,yellow,139.75,Celsius,30,1458444057069
3,1325,CN,CHN,China,53145,device-mac-53145OHd3VGm7b,83,218.63.165.1,25.04,yellow,102.72,Celsius,21,1458444057069
1,1255,PT,PRT,Portugal,53146,sensor-pad-5314651IWRaNRlY,49,213.63.164.1,38.71,yellow,-9.14,Celsius,24,1458444057069
0,1076,US,USA,United States,53147,meter-gauge-5314728SXU,94,208.63.163.1,38.0,yellow,-97.0,Celsius,12,1458444057069
4,1366,FR,FRA,France,53148,sensor-pad-531489EWTdhXbn0,91,213.228.4.59,48.86,yellow,2.35,Celsius,12,1458444057069
5,1240,CN,CHN,China,53149,meter-gauge-53149E9HoQT9,55,219.158.18.45,35.0,yellow,105.0,Celsius,24,1458444057069
3,1562,KW,KWT,Kuwait,53150,sensor-pad-53150xpghr,80,168.187.14.102,29.37,red,47.98,Celsius,34,1458444057069
3,951,AO,AGO,Angola,53151,device-mac-53151mFIh5gRM,65,196.45.160.226,-12.5,green,18.5,Celsius,31,1458444057069
0,1408,US,USA,United States,53152,sensor-pad-53152SinQ8GyFz,47,66.172.192.174,42.52,red,-96.5,Celsius,31,1458444057069
7,1307,US,USA,United States,53153,meter-gauge-53153SHZGcjADev,37,75.75.60.1,36.73,yellow,-79.87,Celsius,12,1458444057069
0,1496,IT,ITA,Italy,53154,sensor-pad-53154tS406,56,151.6.4.217,45.47,red,9.2,Celsius,18,1458444057069
7,1231,US,USA,United States,53155,therm-stick-53155TcUgS8NW,60,216.70.5.50,46.77,yellow,-92.11,Celsius,29,1458444057069
8,1327,US,USA,United States,53156,sensor-pad-53156hmoDGd,54,72.212.207.1,38.0,yellow,-97.0,Celsius,30,1458444057069
5,965,JP,JPN,Japan,53157,device-mac-53157t9RMzkm,44,202.212.233.1,35.69,green,139.69,Celsius,28,1458444057069
4,1108,US,USA,United States,53158,sensor-pad-53158OvCWIW2V,29,130.81.20.26,38.0,yellow,-97.0,Celsius,21,1458444057069
2,1190,NL,NLD,Netherlands,53159,meter-gauge-531597p3rOSKJk,42,192.87.7.1,51.48,yellow,5.7,Celsius,12,1458444057069
4,1060,US,USA,United States,53160,sensor-pad-53160yJaIHVMZfR,77,65.212.180.51,38.0,yellow,-97.0,Celsius,25,1458444057069
1,965,HK,HKG,Hong Kong,53161,meter-gauge-53161Rriiqf1q,80,219.78.210.254,22.28,green,114.15,Celsius,10,1458444057069
0,1500,IR,IRN,Iran,53162,sensor-pad-53162DtF4PBvF2y,69,217.218.185.26,35.7,red,51.42,Celsius,14,1458444057069
9,1356,CN,CHN,China,53163,device-mac-53163vdAhkUz2DP,56,218.8.198.34,45.75,yellow,126.65,Celsius,18,1458444057069
3,1065,IT,ITA,Italy,53164,sensor-pad-53164bByP0gTx,32,194.185.7.248,42.83,yellow,12.83,Celsius,23,1458444057069
6,1557,US,USA,United States,53165,therm-stick-53165ivYxI1V6,80,207.205.240.252,38.0,red,-97.0,Celsius,12,1458444057069
5,1218,CN,CHN,China,53166,sensor-pad-53166KbqdsdpH9,65,221.236.84.1,30.67,yellow,104.07,Celsius,29,1458444057069
7,1402,CL,CHL,Chile,53167,meter-gauge-53167Ebwtw,41,201.236.80.1,-33.45,red,-70.67,Celsius,21,1458444057069
1,1376,BR,BRA,Brazil,53168,sensor-pad-53168bvn6TM,46,187.44.64.90,-18.17,yellow,-47.95,Celsius,20,1458444057069
4,1200,CN,CHN,China,53169,device-mac-53169W2Z0tfOdu,85,220.187.243.221,30.01,yellow,120.57,Celsius,34,1458444057069
6,1357,KR,KOR,Republic of Korea,53170,sensor-pad-53170j2UmFEngZ,54,203.246.170.53,37.57,yellow,126.98,Celsius,12,1458444057069
0,1562,US,USA,United States,53171,meter-gauge-53171P1arBxp,87,69.50.15.65,37.77,red,-121.75,Celsius,17,1458444057069
9,1570,GB,GBR,United Kingdom,53172,sensor-pad-53172jbY2tencN,52,213.19.178.110,51.5,red,-0.13,Celsius,25,1458444057069
3,1419,CN,CHN,China,53173,meter-gauge-53173Y6afhNnq2M,91,61.242.1.26,35.0,red,105.0,Celsius,24,1458444057070
5,850,GB,GBR,United Kingdom,53174,sensor-pad-53174zZNzkd,97,194.117.226.1,51.26,green,-1.09,Celsius,30,1458444057070
6,1015,US,USA,United States,53175,device-mac-531756o0pw8y,68,74.117.202.1,37.35,yellow,-121.99,Celsius,25,1458444057070
7,1589,DE,DEU,Germany,53176,sensor-pad-53176lpIdSwtV,81,62.154.39.187,51.0,red,9.0,Celsius,29,1458444057070
2,1152,FI,FIN,Finland,53177,meter-gauge-53177QbsfWEK,43,193.229.110.202,60.17,yellow,24.94,Celsius,16,1458444057070
8,1502,RU,RUS,Russia,53178,sensor-pad-531788rQqb9j35I,74,213.248.6.1,55.75,red,37.62,Celsius,13,1458444057070
0,1374,US,USA,"",53179,meter-gauge-53179P0JW5MNkHd,57,83.229.88.202,0.0,yellow,0.0,Celsius,14,1458444057070
1,807,GB,GBR,United Kingdom,53180,sensor-pad-531803xeMDtwH3z,52,81.2.69.53,53.0,green,-1.13,Celsius,13,1458444057070
5,1369,US,USA,United States,53181,device-mac-53181lRJ1VW,64,66.129.124.1,29.69,yellow,-81.7,Celsius,18,1458444057070
8,1352,US,USA,United States,53182,sensor-pad-53182d43Ttf1OS4,50,71.129.125.1,38.0,yellow,-97.0,Celsius,13,1458444057070
5,991,CN,CHN,China,53183,meter-gauge-53183guH5xLtzRT,50,112.64.178.38,31.05,green,121.4,Celsius,32,1458444057070
3,950,ES,ESP,Spain,53184,sensor-pad-53184zF401DlDI2,63,85.63.230.114,40.4,green,-3.68,Celsius,13,1458444057070
7,873,GB,GBR,United Kingdom,53185,therm-stick-53185PZWkbdV0,36,77.87.177.170,51.5,green,-0.13,Celsius,24,1458444057070
4,1586,NL,NLD,Netherlands,53186,sensor-pad-53186vztdscy8Co,33,194.134.156.102,52.35,red,4.92,Celsius,19,1458444057070
7,1415,KR,KOR,Republic of Korea,53187,device-mac-53187E37hYa6K,30,58.141.46.1,37.6,red,126.98,Celsius,11,1458444057070
8,1425,FR,FRA,France,53188,sensor-pad-53188aNGqk,86,88.141.52.1,48.86,red,2.35,Celsius,25,1458444057070
1,1103,GB,GBR,United Kingdom,53189,meter-gauge-53189ZGTPNM1,94,194.72.2.217,51.5,yellow,-0.13,Celsius,19,1458444057070
0,1516,DE,DEU,Germany,53190,sensor-pad-531906LigzS,31,195.24.105.105,51.0,red,9.0,Celsius,31,1458444057070
